accident_id,state,city,accident_datetime,year,month,weekday,hour,weather_conditions,road_condition,road_type,vehicle_type,traffic_control_presence,junction_type,lighting_conditions,speed_limit_kmph,driver_age,driver_gender,driver_license_status,alcohol_involvement,number_of_vehicles_involved,number_of_casualties,number_of_fatalities,visibility_km,temperature_c,latitude,longitude,severity,hour_of_day,rush_hour,weekend,night_time,weather_category,visibility_risk,casualty_rate,fatality_flag
IND-ACC-02762,Karnataka,Bengaluru,2018-10-05 21:22:00,2018,October,Friday,21,Clear,Slippery,Highway,Car,Police Managed,Non-Junction,Daylight,50,18.0,Male,Valid,Yes,1,3,0,10.28,29.4,13.00327,77.69795,Minor,21,0,0,1,Normal,Low,3.0,0
IND-ACC-02763,Rajasthan,Jodhpur,2019-03-11 13:15:00,2019,March,Monday,13,Clear,Dry,Highway,Bus,Uncontrolled,Non-Junction,No Lighting,30,40.0,Male,Valid,No,2,1,0,5.9,31.3,26.29966,73.05411,Minor,13,0,0,0,Normal,Moderate,0.5,0
IND-ACC-02764,Tamil Nadu,Coimbatore,2019-07-20 13:55:00,2019,July,Saturday,13,Rain,Damaged,Intersection,Car,Uncontrolled,T-Junction,Poor Lighting,80,30.0,Male,Expired,No,2,4,0,2.18,27.3,11.01396,76.94338,Serious,13,0,1,0,Adverse,Critical,2.0,0
IND-ACC-02765,Maharashtra,Nagpur,2019-12-27 18:56:00,2019,December,Friday,18,Storm,Dry,Residential,Car,Signal Present,Non-Junction,Street Lights,60,50.0,Male,Valid,No,1,2,0,3.4,21.6,21.08179,79.01042,Minor,18,1,0,0,Adverse,High,2.0,0
IND-ACC-02766,Tamil Nadu,Coimbatore,2022-04-01 21:30:00,2022,April,Friday,21,Heat,Dry,Intersection,Two-Wheeler,Stop Sign,T-Junction,Street Lights,50,27.0,Female,Learner,No,3,1,0,4.69,37.6,10.94306,77.03421,Minor,21,0,0,1,Normal,High,0.33,0
IND-ACC-02767,Kerala,Kozhikode,2018-04-03 09:27:00,2018,April,Tuesday,9,Heat,Dry,Residential,Auto-Rickshaw,Roundabout,Y-Junction,No Lighting,60,59.0,Male,Valid,No,2,1,0,7.86,32.5,11.27373,75.74495,Minor,9,1,0,0,Normal,Moderate,0.5,0
IND-ACC-02768,Uttar Pradesh,Lucknow,2019-01-12 06:26:00,2019,January,Saturday,6,Clear,Under Construction,Residential,Auto-Rickshaw,Uncontrolled,Y-Junction,Daylight,30,20.0,Male,Valid,Yes,1,1,0,6.14,20.1,26.77856,81.0116,Minor,6,0,1,0,Normal,Moderate,1.0,0
IND-ACC-02769,Delhi,Rohini,2020-03-05 13:54:00,2020,March,Thursday,13,Storm,Dry,Highway,Two-Wheeler,Uncontrolled,Non-Junction,No Lighting,50,45.0,Male,Valid,No,1,1,0,2.78,28.8,28.68984,77.06998,Minor,13,0,0,0,Adverse,High,1.0,0
IND-ACC-02770,Kerala,Kochi,2023-09-13 16:30:00,2023,September,Wednesday,16,Cloudy,Dry,Rural Road,Two-Wheeler,Roundabout,Non-Junction,Daylight,40,18.0,Male,Valid,No,1,1,0,3.82,29.1,9.88869,76.29604,Minor,16,0,0,0,Normal,High,1.0,0
IND-ACC-02771,Tamil Nadu,Chennai,2022-08-18 14:17:00,2022,August,Thursday,14,Clear,Damaged,Intersection,Two-Wheeler,Uncontrolled,T-Junction,No Lighting,40,30.0,Male,Valid,No,2,2,0,4.31,34.4,13.17218,80.19833,Minor,14,0,0,0,Normal,High,1.0,0
IND-ACC-02772,Karnataka,Mysuru,2021-10-17 15:24:00,2021,October,Sunday,15,Clear,Dry,Residential,Car,Stop Sign,Roundabout,Poor Lighting,50,30.0,Male,Learner,Yes,3,2,0,11.92,26.7,12.3171,76.62907,Minor,15,0,1,0,Normal,Low,0.67,0
IND-ACC-02773,Uttar Pradesh,Varanasi,2021-08-21 12:17:00,2021,August,Saturday,12,Rain,Damaged,Urban Arterial,Two-Wheeler,Roundabout,Non-Junction,Daylight,60,55.0,Male,Valid,No,4,1,0,7.7,23.2,25.35198,82.97344,Minor,12,0,1,0,Adverse,Moderate,0.25,0
IND-ACC-02774,Tamil Nadu,Coimbatore,2020-11-03 17:13:00,2020,November,Tuesday,17,Rain,Dry,Intersection,Car,Signal Present,T-Junction,Poor Lighting,30,28.0,Male,Valid,No,4,1,0,3.52,33.1,11.08439,76.89126,Minor,17,1,0,0,Adverse,High,0.25,0
IND-ACC-02775,Delhi,Dwarka,2022-04-10 16:21:00,2022,April,Sunday,16,Clear,Dry,Residential,Auto-Rickshaw,Signal Present,Cross Junction,Poor Lighting,30,51.0,Male,Valid,No,3,2,0,6.61,35.8,28.6041,77.0759,Minor,16,0,1,0,Normal,Moderate,0.67,0
IND-ACC-02776,Maharashtra,Nagpur,2022-08-11 04:27:00,2022,August,Thursday,4,Clear,Dry,Residential,Car,Signal Present,Roundabout,Poor Lighting,50,28.0,Male,Valid,No,2,1,0,4.97,23.6,21.16139,79.08949,Minor,4,0,0,1,Normal,High,0.5,0
IND-ACC-02777,Delhi,Dwarka,2019-12-22 04:19:00,2019,December,Sunday,4,Clear,Dry,Intersection,Car,Uncontrolled,Y-Junction,Daylight,40,31.0,Male,Valid,No,3,1,0,9.31,29.75,28.5661,76.98346,Minor,4,0,1,1,Normal,Low,0.33,0
IND-ACC-02778,Rajasthan,Jodhpur,2022-07-25 20:37:00,2022,July,Monday,20,Heat,Wet,Residential,Two-Wheeler,Roundabout,Non-Junction,Poor Lighting,50,36.0,Male,Valid,No,3,1,0,5.51,33.0,26.20082,72.9522,Minor,20,0,0,1,Normal,Moderate,0.33,0
IND-ACC-02779,Uttar Pradesh,Lucknow,2023-12-15 07:36:00,2023,December,Friday,7,Clear,Dry,Intersection,Truck,Uncontrolled,Non-Junction,Street Lights,80,43.0,Male,Invalid,No,3,4,0,6.66,23.1,26.78285,80.90956,Serious,7,1,0,0,Normal,Moderate,1.33,0
IND-ACC-02780,Tamil Nadu,Madurai,2022-08-26 14:32:00,2022,August,Friday,14,Rain,Wet,Urban Arterial,Car,Signal Present,Non-Junction,Street Lights,50,18.0,Female,Valid,No,2,1,0,9.79,34.2,9.89785,78.06819,Minor,14,0,0,0,Adverse,Low,0.5,0
IND-ACC-02781,Telangana,Hyderabad,2019-01-01 17:41:00,2019,January,Tuesday,17,Clear,Dry,Urban Arterial,Auto-Rickshaw,Roundabout,Non-Junction,No Lighting,60,45.0,Male,Valid,No,1,1,0,6.42,26.4,17.36352,78.43572,Minor,17,1,0,0,Normal,Moderate,1.0,0
IND-ACC-02782,West Bengal,Kolkata,2022-05-08 06:22:00,2022,May,Sunday,6,Cloudy,Wet,Rural Road,Truck,Signal Present,T-Junction,Poor Lighting,80,18.0,Male,Valid,No,3,2,0,7.08,32.9,22.4724,88.36216,Serious,6,0,1,0,Normal,Moderate,0.67,0
IND-ACC-02783,Gujarat,Vadodara,2021-01-19 19:44:00,2021,January,Tuesday,19,Clear,Damaged,Rural Road,Car,Signal Present,Non-Junction,Daylight,40,50.0,Male,Valid,No,2,1,0,5.45,28.9,22.27952,73.09812,Minor,19,1,0,0,Normal,Moderate,0.5,0
IND-ACC-02784,West Bengal,Howrah,2022-10-18 08:31:00,2022,October,Tuesday,8,Cloudy,Dry,Urban Arterial,Auto-Rickshaw,Signal Present,Non-Junction,Daylight,50,19.0,Male,Valid,No,3,1,0,7.92,33.9,22.5311,88.25864,Minor,8,1,0,0,Normal,Moderate,0.33,0
IND-ACC-02785,Maharashtra,Mumbai,2019-06-04 06:52:00,2019,June,Tuesday,6,Clear,Wet,Urban Arterial,Auto-Rickshaw,Signal Present,Cross Junction,Daylight,80,18.0,Male,Invalid,No,2,2,0,7.33,31.7,19.026,72.96862,Minor,6,0,0,0,Normal,Moderate,1.0,0
IND-ACC-02786,Maharashtra,Pune,2023-01-17 16:06:00,2023,January,Tuesday,16,Clear,Damaged,Highway,Two-Wheeler,Signal Present,T-Junction,No Lighting,60,39.0,Male,Valid,No,2,1,0,6.33,22.7,18.47592,73.88894,Minor,16,0,0,0,Normal,Moderate,0.5,0
IND-ACC-02787,Telangana,Warangal,2023-01-03 06:46:00,2023,January,Tuesday,6,Rain,Dry,Rural Road,Truck,Uncontrolled,Non-Junction,No Lighting,100,20.0,Male,Valid,No,1,1,0,7.57,22.6,18.01906,79.5051,Minor,6,0,0,0,Adverse,Moderate,1.0,0
IND-ACC-02788,West Bengal,Kolkata,2020-02-09 17:55:00,2020,February,Sunday,17,Heat,Dry,Highway,Two-Wheeler,Signal Present,Non-Junction,Street Lights,50,21.0,Male,Valid,No,2,1,0,7.52,30.7,22.55432,88.25936,Minor,17,1,1,0,Normal,Moderate,0.5,0
IND-ACC-02789,Uttar Pradesh,Varanasi,2022-03-03 13:19:00,2022,March,Thursday,13,Clear,Dry,Rural Road,Two-Wheeler,Stop Sign,Non-Junction,Street Lights,40,34.0,Female,Valid,No,2,1,0,7.4,28.5,25.27196,82.87061,Minor,13,0,0,0,Normal,Moderate,0.5,0
IND-ACC-02790,Rajasthan,Jaipur,2021-01-02 16:02:00,2021,January,Saturday,16,Clear,Wet,Highway,Bus,Signal Present,Non-Junction,Street Lights,80,18.0,Male,Valid,No,1,2,0,4.52,30.6,26.99015,75.71442,Serious,16,0,1,0,Normal,High,2.0,0
IND-ACC-02791,Delhi,Rohini,2020-10-02 16:53:00,2020,October,Friday,16,Clear,Slippery,Intersection,Car,Signal Present,Non-Junction,Daylight,40,32.0,Female,Valid,No,3,1,0,5.05,29.5,28.75541,77.05404,Minor,16,0,0,0,Normal,Moderate,0.33,0
IND-ACC-02792,Kerala,Thiruvananthapuram,2020-09-13 19:35:00,2020,September,Sunday,19,Storm,Dry,Rural Road,Truck,Uncontrolled,Roundabout,Daylight,40,34.0,Male,Valid,No,1,1,0,4.83,23.9,8.54797,76.96013,Minor,19,1,1,0,Adverse,High,1.0,0
IND-ACC-02793,Uttar Pradesh,Kanpur,2022-04-23 10:13:00,2022,April,Saturday,10,Clear,Wet,Urban Arterial,Bus,Uncontrolled,T-Junction,Street Lights,50,23.0,Male,Learner,No,3,3,0,4.57,25.2,26.47017,80.25973,Minor,10,0,1,0,Normal,High,1.0,0
IND-ACC-02794,Maharashtra,Pune,2020-01-22 04:03:00,2020,January,Wednesday,4,Clear,Dry,Urban Arterial,Two-Wheeler,Uncontrolled,Cross Junction,Daylight,40,18.0,Male,Valid,No,2,1,0,4.81,24.5,18.51021,73.80349,Minor,4,0,0,1,Normal,High,0.5,0
IND-ACC-02795,Kerala,Kochi,2019-01-22 16:06:00,2019,January,Tuesday,16,Clear,Damaged,Urban Arterial,Car,Signal Present,Cross Junction,No Lighting,50,40.0,Male,Valid,Yes,1,1,0,5.76,26.2,9.92155,76.30421,Minor,16,0,0,0,Normal,Moderate,1.0,0
IND-ACC-02796,Maharashtra,Mumbai,2018-01-16 20:42:00,2018,January,Tuesday,20,Clear,Dry,Highway,Two-Wheeler,Signal Present,Non-Junction,Daylight,50,42.0,Male,Expired,No,3,3,0,5.13,23.6,19.15756,72.97551,Minor,20,0,0,1,Normal,Moderate,1.0,0
IND-ACC-02797,West Bengal,Kolkata,2020-02-19 06:15:00,2020,February,Wednesday,6,Fog,Wet,Rural Road,Truck,Police Managed,Non-Junction,Daylight,80,28.0,Male,Valid,Yes,4,2,0,1.11,21.7,22.71271,88.43456,Serious,6,0,0,0,Adverse,Critical,0.5,0
IND-ACC-02798,Maharashtra,Nagpur,2019-08-23 15:24:00,2019,August,Friday,15,Clear,Dry,Urban Arterial,Car,Signal Present,T-Junction,Daylight,30,33.0,Male,Valid,No,1,1,0,5.85,32.8,21.12998,79.01818,Minor,15,0,0,0,Normal,Moderate,1.0,0
IND-ACC-02799,Maharashtra,Mumbai,2022-04-14 14:10:00,2022,April,Thursday,14,Fog,Slippery,Rural Road,Car,Roundabout,T-Junction,Daylight,40,30.0,Male,Valid,No,2,1,0,1.53,32.4,19.01902,72.89071,Minor,14,0,0,0,Adverse,Critical,0.5,0
IND-ACC-02800,West Bengal,Kolkata,2018-09-08 17:34:00,2018,September,Saturday,17,Rain,Dry,Highway,Bus,Signal Present,Non-Junction,Daylight,50,38.0,Male,Valid,No,4,2,0,6.54,31.8,22.64453,88.33293,Minor,17,1,1,0,Adverse,Moderate,0.5,0
IND-ACC-02801,Karnataka,Hubballi,2020-02-01 07:30:00,2020,February,Saturday,7,Fog,Dry,Urban Arterial,Car,Signal Present,T-Junction,No Lighting,30,42.0,Female,Valid,Yes,2,4,0,0.72,14.8,15.36262,75.05602,Serious,7,1,1,0,Adverse,Critical,2.0,0
IND-ACC-02802,Karnataka,Mysuru,2018-04-07 18:13:00,2018,April,Saturday,18,Storm,Dry,Urban Arterial,Truck,Uncontrolled,Y-Junction,Daylight,50,38.0,Male,Valid,No,1,1,0,2.73,25.4,12.32039,76.56377,Minor,18,1,1,0,Adverse,High,1.0,0
IND-ACC-02803,Tamil Nadu,Madurai,2020-02-01 19:40:00,2020,February,Saturday,19,Clear,Dry,Rural Road,Two-Wheeler,Signal Present,Non-Junction,Daylight,30,33.0,Male,Valid,Yes,3,1,0,9.05,33.4,9.98917,78.15671,Minor,19,1,1,0,Normal,Low,0.33,0
IND-ACC-02804,Karnataka,Mysuru,2022-06-04 12:06:00,2022,June,Saturday,12,Heat,Wet,Rural Road,Car,Uncontrolled,Non-Junction,Street Lights,50,24.0,Male,Valid,No,1,1,0,4.9,33.5,12.26255,76.65342,Minor,12,0,1,0,Normal,High,1.0,0
IND-ACC-02805,West Bengal,Durgapur,2020-02-19 15:41:00,2020,February,Wednesday,15,Heat,Dry,Intersection,Truck,Police Managed,Roundabout,Street Lights,50,43.0,Male,Expired,No,2,2,0,8.62,28.6,23.51293,87.32601,Minor,15,0,0,0,Normal,Low,1.0,0
IND-ACC-02806,Maharashtra,Nagpur,2023-11-03 06:59:00,2023,November,Friday,6,Cloudy,Dry,Urban Arterial,Two-Wheeler,Signal Present,Roundabout,Daylight,80,38.0,Male,Valid,No,4,1,0,7.59,26.6,21.08926,79.17112,Minor,6,0,0,0,Normal,Moderate,0.25,0
IND-ACC-02807,Uttar Pradesh,Lucknow,2021-12-17 08:46:00,2021,December,Friday,8,Clear,Damaged,Highway,Truck,Signal Present,T-Junction,Daylight,80,44.0,Male,Valid,No,2,2,0,6.505,25.6,26.8704,80.86189,Serious,8,1,0,0,Normal,Moderate,1.0,0
IND-ACC-02808,Maharashtra,Mumbai,2023-08-25 17:07:00,2023,August,Friday,17,Rain,Dry,Highway,Bus,Roundabout,T-Junction,Daylight,50,47.0,Male,Valid,No,2,1,0,7.6,27.8,19.11263,72.90475,Minor,17,1,0,0,Adverse,Moderate,0.5,0
IND-ACC-02809,West Bengal,Durgapur,2019-07-12 15:00:00,2019,July,Friday,15,Storm,Damaged,Urban Arterial,Two-Wheeler,Uncontrolled,Non-Junction,Street Lights,80,34.0,Male,Valid,No,3,1,0,3.71,30.4,23.50346,87.36732,Minor,15,0,0,0,Adverse,High,0.33,0
IND-ACC-02810,Tamil Nadu,Madurai,2018-10-18 19:41:00,2018,October,Thursday,19,Clear,Damaged,Rural Road,Two-Wheeler,Signal Present,Roundabout,Street Lights,50,18.0,Male,Valid,No,2,1,0,3.96,31.2,9.95419,78.05946,Minor,19,1,0,0,Normal,High,0.5,0
IND-ACC-02811,West Bengal,Kolkata,2023-11-19 09:15:00,2023,November,Sunday,9,Rain,Dry,Intersection,Car,Police Managed,Non-Junction,Street Lights,80,44.0,Male,Valid,Yes,2,1,0,7.74,28.5,22.61226,88.44004,Minor,9,1,1,0,Adverse,Moderate,0.5,0
IND-ACC-02812,West Bengal,Durgapur,2020-04-13 01:24:00,2020,April,Monday,1,Clear,Damaged,Intersection,Truck,Signal Present,Non-Junction,Daylight,40,18.0,Male,Valid,Yes,2,3,0,6.46,33.1,23.43944,87.19705,Minor,1,0,0,1,Normal,Moderate,1.5,0
IND-ACC-02813,Karnataka,Mysuru,2022-01-16 22:25:00,2022,January,Sunday,22,Rain,Dry,Intersection,Bus,Signal Present,Roundabout,Daylight,40,22.0,Female,Valid,Yes,2,2,0,4.0,20.5,12.20883,76.55491,Minor,22,0,1,1,Adverse,High,1.0,0
IND-ACC-02814,Telangana,Nizamabad,2023-04-11 09:40:00,2023,April,Tuesday,9,Storm,Wet,Residential,Auto-Rickshaw,Stop Sign,Non-Junction,Daylight,100,41.0,Male,Expired,No,2,2,0,3.32,34.5,18.68322,78.13171,Minor,9,1,0,0,Adverse,High,1.0,0
IND-ACC-02815,Tamil Nadu,Madurai,2020-05-20 18:47:00,2020,May,Wednesday,18,Heat,Dry,Highway,Bus,Uncontrolled,Y-Junction,Daylight,60,38.0,Male,Valid,No,3,1,0,6.39,41.4,9.91612,78.23115,Minor,18,1,0,0,Normal,Moderate,0.33,0
IND-ACC-02816,Karnataka,Hubballi,2023-07-08 15:28:00,2023,July,Saturday,15,Fog,Dry,Urban Arterial,Two-Wheeler,Uncontrolled,Non-Junction,Daylight,80,28.0,Male,Valid,No,3,1,0,2.48,38.7,15.44701,75.16665,Serious,15,0,1,0,Adverse,Critical,0.33,0
IND-ACC-02817,Maharashtra,Mumbai,2022-01-01 16:47:00,2022,January,Saturday,16,Rain,Under Construction,Intersection,Auto-Rickshaw,Signal Present,Cross Junction,Daylight,40,47.0,Male,Valid,No,2,1,0,3.85,22.8,19.08168,72.79988,Minor,16,0,1,0,Adverse,High,0.5,0
IND-ACC-02818,Gujarat,Vadodara,2022-09-27 08:56:00,2022,September,Tuesday,8,Clear,Dry,Rural Road,Truck,Signal Present,Cross Junction,Daylight,30,22.0,Male,Valid,No,2,2,0,7.01,27.3,22.37222,73.1418,Minor,8,1,0,0,Normal,Moderate,1.0,0
IND-ACC-02819,Uttar Pradesh,Kanpur,2022-01-09 16:01:00,2022,January,Sunday,16,Clear,Dry,Residential,Auto-Rickshaw,Uncontrolled,Y-Junction,Street Lights,50,41.0,Male,Valid,No,3,1,0,4.47,22.3,26.44697,80.24674,Minor,16,0,1,0,Normal,High,0.33,0
IND-ACC-02820,Maharashtra,Pune,2022-05-06 19:10:00,2022,May,Friday,19,Rain,Dry,Rural Road,Truck,Roundabout,T-Junction,No Lighting,30,52.0,Male,Expired,No,2,2,0,5.49,35.4,18.51637,73.81378,Minor,19,1,0,0,Adverse,Moderate,1.0,0
IND-ACC-02821,Uttar Pradesh,Varanasi,2022-08-08 23:32:00,2022,August,Monday,23,Fog,Dry,Intersection,Car,Signal Present,T-Junction,Street Lights,50,35.0,Female,Valid,No,3,2,0,2.03,30.4,25.40547,82.98738,Minor,23,0,0,1,Adverse,Critical,0.67,0
IND-ACC-02822,Uttar Pradesh,Lucknow,2019-01-26 08:04:00,2019,January,Saturday,8,Fog,Dry,Highway,Two-Wheeler,Signal Present,T-Junction,Daylight,50,53.0,Male,Valid,No,3,1,0,0.61,23.4,26.85084,80.84342,Minor,8,1,1,0,Adverse,Critical,0.33,0
IND-ACC-02823,Maharashtra,Pune,2022-05-11 15:27:00,2022,May,Wednesday,15,Clear,Wet,Highway,Two-Wheeler,Roundabout,T-Junction,Daylight,50,28.0,Male,Learner,No,3,2,0,6.67,35.0,18.49994,73.90404,Minor,15,0,0,0,Normal,Moderate,0.67,0
IND-ACC-02824,Uttar Pradesh,Lucknow,2019-05-19 05:58:00,2019,May,Sunday,5,Rain,Wet,Highway,Two-Wheeler,Signal Present,Roundabout,Daylight,50,20.0,Male,Valid,Yes,2,1,0,6.23,42.7,26.76459,80.91396,Minor,5,0,1,1,Adverse,Moderate,0.5,0
IND-ACC-02825,Tamil Nadu,Chennai,2019-11-17 11:41:00,2019,November,Sunday,11,Clear,Dry,Intersection,Two-Wheeler,Stop Sign,Non-Junction,Daylight,60,37.0,Male,Valid,No,3,3,0,8.14,24.4,12.99315,80.34676,Minor,11,0,1,0,Normal,Low,1.0,0
IND-ACC-02826,Tamil Nadu,Madurai,2018-05-08 12:04:00,2018,May,Tuesday,12,Clear,Wet,Rural Road,Two-Wheeler,Signal Present,T-Junction,Daylight,80,32.0,Male,Valid,No,2,2,0,5.05,33.3,9.89718,78.04624,Minor,12,0,0,0,Normal,Moderate,1.0,0
IND-ACC-02827,Tamil Nadu,Madurai,2019-09-08 02:39:00,2019,September,Sunday,2,Rain,Under Construction,Highway,Auto-Rickshaw,Signal Present,T-Junction,Street Lights,40,41.0,Male,Valid,No,2,1,0,3.31,31.2,9.83109,78.11794,Minor,2,0,1,1,Adverse,High,0.5,0
IND-ACC-02828,Maharashtra,Mumbai,2022-06-21 07:04:00,2022,June,Tuesday,7,Storm,Under Construction,Rural Road,Truck,Signal Present,Non-Junction,Daylight,40,36.0,Male,Valid,Yes,4,1,0,3.08,27.1,19.03824,72.90474,Minor,7,1,0,0,Adverse,High,0.25,0
IND-ACC-02829,Tamil Nadu,Madurai,2022-04-05 15:31:00,2022,April,Tuesday,15,Rain,Damaged,Urban Arterial,Auto-Rickshaw,Signal Present,Non-Junction,Daylight,30,44.0,Male,Valid,No,4,1,0,6.27,34.9,9.88366,78.26042,Minor,15,0,0,0,Adverse,Moderate,0.25,0
IND-ACC-02830,Telangana,Nizamabad,2020-03-24 16:54:00,2020,March,Tuesday,16,Rain,Dry,Rural Road,Truck,Signal Present,Cross Junction,Daylight,60,45.0,Male,Valid,No,2,2,0,6.12,25.2,18.77034,78.1066,Minor,16,0,0,0,Adverse,Moderate,1.0,0
IND-ACC-02831,Rajasthan,Jodhpur,2020-01-07 16:27:00,2020,January,Tuesday,16,Clear,Wet,Intersection,Car,Roundabout,Roundabout,Street Lights,30,33.0,Male,Valid,No,2,1,0,7.47,26.1,26.28614,73.09105,Minor,16,0,0,0,Normal,Moderate,0.5,0
IND-ACC-02832,Karnataka,Bengaluru,2018-02-05 08:54:00,2018,February,Monday,8,Heat,Dry,Highway,Two-Wheeler,Stop Sign,Roundabout,Daylight,30,33.0,Female,Valid,No,2,2,0,4.17,18.5,12.93691,77.57848,Minor,8,1,0,0,Normal,High,1.0,0
IND-ACC-02833,Maharashtra,Mumbai,2020-11-17 22:10:00,2020,November,Tuesday,22,Storm,Dry,Rural Road,Car,Police Managed,T-Junction,Poor Lighting,60,19.0,Male,Valid,No,1,1,0,4.14,24.2,19.03232,72.86099,Minor,22,0,0,1,Adverse,High,1.0,0
IND-ACC-02834,Telangana,Hyderabad,2023-04-06 17:38:00,2023,April,Thursday,17,Rain,Slippery,Urban Arterial,Two-Wheeler,Signal Present,Y-Junction,Daylight,100,31.0,Male,Valid,No,3,1,0,4.04,31.3,17.43711,78.46247,Minor,17,1,0,0,Adverse,High,0.33,0
IND-ACC-02835,Delhi,Dwarka,2022-03-03 17:24:00,2022,March,Thursday,17,Rain,Dry,Residential,Car,Roundabout,Non-Junction,Daylight,50,22.0,Male,Valid,No,2,1,0,11.77,27.0,28.59096,77.1435,Minor,17,1,0,0,Adverse,Low,0.5,0
IND-ACC-02836,Maharashtra,Nagpur,2020-03-03 17:38:00,2020,March,Tuesday,17,Fog,Dry,Highway,Truck,Uncontrolled,T-Junction,Street Lights,40,48.0,Male,Valid,No,2,2,0,2.25,26.9,21.06115,79.00805,Minor,17,1,0,0,Adverse,Critical,1.0,0
IND-ACC-02837,Maharashtra,Mumbai,2018-10-09 14:44:00,2018,October,Tuesday,14,Fog,Dry,Residential,Bus,Signal Present,Cross Junction,Daylight,50,29.0,Male,Valid,No,1,2,0,0.81,30.7,19.18344,72.88926,Serious,14,0,0,0,Adverse,Critical,2.0,0
IND-ACC-02838,Maharashtra,Nagpur,2022-03-13 09:56:00,2022,March,Sunday,9,Clear,Damaged,Urban Arterial,Car,Uncontrolled,T-Junction,Street Lights,50,18.0,Male,Valid,No,3,2,0,10.02,27.3,21.20953,79.11359,Minor,9,1,1,0,Normal,Low,0.67,0
IND-ACC-02839,Uttar Pradesh,Varanasi,2018-09-26 15:07:00,2018,September,Wednesday,15,Rain,Dry,Residential,Truck,Signal Present,Non-Junction,Poor Lighting,40,33.0,Male,Valid,No,2,1,0,6.79,26.9,25.25435,82.91296,Minor,15,0,0,0,Adverse,Moderate,0.5,0
IND-ACC-02840,Uttar Pradesh,Lucknow,2018-10-07 10:37:00,2018,October,Sunday,10,Cloudy,Dry,Rural Road,Two-Wheeler,Signal Present,Non-Junction,Street Lights,40,38.0,Male,Valid,No,2,1,0,8.59,26.6,26.88784,80.90608,Minor,10,0,1,0,Normal,Low,0.5,0
IND-ACC-02841,Tamil Nadu,Coimbatore,2021-01-07 09:30:00,2021,January,Thursday,9,Heat,Dry,Rural Road,Two-Wheeler,Uncontrolled,Roundabout,Daylight,60,25.0,Male,Valid,No,3,2,0,8.02,25.8,10.97071,76.97492,Minor,9,1,0,0,Normal,Low,0.67,0
IND-ACC-02842,Kerala,Kochi,2021-04-13 17:21:00,2021,April,Tuesday,17,Storm,Dry,Highway,Two-Wheeler,Roundabout,Roundabout,Poor Lighting,100,34.0,Male,Learner,No,3,2,0,2.37,26.5,9.94663,76.29953,Serious,17,1,0,0,Adverse,Critical,0.67,0
IND-ACC-02843,Maharashtra,Nagpur,2021-10-16 16:52:00,2021,October,Saturday,16,Heat,Damaged,Highway,Car,Uncontrolled,T-Junction,Street Lights,50,31.0,Male,Learner,Yes,3,2,0,3.19,28.5,21.08722,79.16295,Minor,16,0,1,0,Normal,High,0.67,0
IND-ACC-02844,Uttar Pradesh,Varanasi,2022-10-27 09:29:00,2022,October,Thursday,9,Rain,Damaged,Intersection,Bus,Roundabout,Roundabout,No Lighting,50,37.0,Male,Invalid,No,3,1,0,6.05,28.3,25.17062,82.80103,Minor,9,1,0,0,Adverse,Moderate,0.33,0
IND-ACC-02845,Rajasthan,Udaipur,2022-10-05 17:00:00,2022,October,Wednesday,17,Fog,Dry,Rural Road,Two-Wheeler,Signal Present,T-Junction,Daylight,50,26.0,Male,Invalid,No,3,1,0,1.86,25.9,24.51402,73.75301,Minor,17,1,0,0,Adverse,Critical,0.33,0
IND-ACC-02846,Gujarat,Surat,2021-04-03 10:13:00,2021,April,Saturday,10,Clear,Under Construction,Rural Road,Truck,Signal Present,Non-Junction,No Lighting,40,38.0,Male,Valid,No,1,2,0,6.73,29.9,21.20363,72.86812,Minor,10,0,1,0,Normal,Moderate,2.0,0
IND-ACC-02847,Kerala,Kochi,2022-04-17 06:03:00,2022,April,Sunday,6,Rain,Under Construction,Rural Road,Car,Signal Present,T-Junction,Poor Lighting,80,37.0,Male,Valid,Yes,3,2,0,5.27,34.0,9.89949,76.28183,Serious,6,0,1,0,Adverse,Moderate,0.67,0
IND-ACC-02848,Uttar Pradesh,Kanpur,2023-04-15 13:34:00,2023,April,Saturday,13,Clear,Dry,Intersection,Two-Wheeler,Signal Present,Roundabout,Daylight,60,28.0,Male,Valid,No,3,1,0,9.9,35.4,26.42809,80.32049,Minor,13,0,1,0,Normal,Low,0.33,0
IND-ACC-02849,Maharashtra,Pune,2020-09-13 13:31:00,2020,September,Sunday,13,Fog,Wet,Intersection,Car,Uncontrolled,Non-Junction,Street Lights,60,35.0,Male,Valid,No,3,1,0,2.09,24.9,18.47255,73.89678,Minor,13,0,1,0,Adverse,Critical,0.33,0
IND-ACC-02850,Delhi,New Delhi,2021-11-09 14:54:00,2021,November,Tuesday,14,Cloudy,Dry,Residential,Two-Wheeler,Uncontrolled,Cross Junction,Daylight,30,37.0,Male,Valid,No,2,1,0,9.71,22.2,28.60889,77.25321,Minor,14,0,0,0,Normal,Low,0.5,0
IND-ACC-02851,Tamil Nadu,Chennai,2019-09-23 16:02:00,2019,September,Monday,16,Cloudy,Dry,Residential,Truck,Uncontrolled,Roundabout,Street Lights,100,68.0,Male,Valid,No,3,1,0,7.12,29.5,13.0606,80.1531,Minor,16,0,0,0,Normal,Moderate,0.33,0
